,Unnamed: 0,name,time,month,day,hourly_temperature(rochester),hourly_wind_speed(rochester),AWT26_Power(rochester),AWP_200_Power(rochester),D2CF_200_Power(rochester),AN_Bonus_150/30_Power(rochester),Aria_20_Power(rochester),WWD-1_D64_Power(rochester),solar(rochester),Solar_AllMax(rochester),Solar_TrinaSolar(rochester),Solar_Mitsubishi(rochester),Solar_FirstSolar(rochester)
6828,41864,"ROCHESTER GREATER INTERNATIONAL, NY US",13,10,12,14.9,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,515,148.2636075,165.5610284,123.0034932,214.4197881
6829,41865,"ROCHESTER GREATER INTERNATIONAL, NY US",14,10,12,15,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,598,170.3463996,190.2201462,141.2144222,246.2439354
6830,41866,"ROCHESTER GREATER INTERNATIONAL, NY US",15,10,12,15,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,420,122.26536,136.529652,101.5223212,176.9106938
6831,41867,"ROCHESTER GREATER INTERNATIONAL, NY US",16,10,12,14.6,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,139,41.9000349,46.7883723,34.87666505,60.71407801
6832,41868,"ROCHESTER GREATER INTERNATIONAL, NY US",17,10,12,13.4,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,34,10.4219724,11.63786918,8.682581913,15.10940854
6833,41869,"ROCHESTER GREATER INTERNATIONAL, NY US",18,10,12,12.1,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,3,0.9274131,1.035611295,0.772825603,1.344729909
6834,41870,"ROCHESTER GREATER INTERNATIONAL, NY US",19,10,12,11.1,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6835,41871,"ROCHESTER GREATER INTERNATIONAL, NY US",20,10,12,10.3,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
6836,41872,"ROCHESTER GREATER INTERNATIONAL, NY US",21,10,12,9.9,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
6837,41873,"ROCHESTER GREATER INTERNATIONAL, NY US",22,10,12,9.5,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
6838,41874,"ROCHESTER GREATER INTERNATIONAL, NY US",23,10,12,9.2,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
6839,41875,"ROCHESTER GREATER INTERNATIONAL, NY US",24,10,13,8.8,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6840,41876,"ROCHESTER GREATER INTERNATIONAL, NY US",1,10,13,8.7,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
6841,41877,"ROCHESTER GREATER INTERNATIONAL, NY US",2,10,13,8.4,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
6842,41878,"ROCHESTER GREATER INTERNATIONAL, NY US",3,10,13,8.2,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
6843,41879,"ROCHESTER GREATER INTERNATIONAL, NY US",4,10,13,8,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6844,41880,"ROCHESTER GREATER INTERNATIONAL, NY US",5,10,13,8,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6845,41881,"ROCHESTER GREATER INTERNATIONAL, NY US",6,10,13,7.9,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,1,0.3141219,0.350769455,0.261766178,0.455474634
6846,41882,"ROCHESTER GREATER INTERNATIONAL, NY US",7,10,13,7.9,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,62,19.3428096,21.59947072,16.11104371,28.03892224
6847,41883,"ROCHESTER GREATER INTERNATIONAL, NY US",8,10,13,9.3,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,172,52.7148696,58.86493772,43.86776365,76.37382435
6848,41884,"ROCHESTER GREATER INTERNATIONAL, NY US",9,10,13,10.8,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,244,73.7367024,82.33931768,61.32390085,106.791965
6849,41885,"ROCHESTER GREATER INTERNATIONAL, NY US",10,10,13,12.3,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,458,134.1634056,149.8158029,111.3682332,194.0921073
6850,41886,"ROCHESTER GREATER INTERNATIONAL, NY US",11,10,13,13.4,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,608,174.1197696,194.4337427,144.3339104,251.6897472
6851,41887,"ROCHESTER GREATER INTERNATIONAL, NY US",12,10,13,14.3,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,665,188.4127875,210.3942794,156.0944213,272.2607485
6852,41888,"ROCHESTER GREATER INTERNATIONAL, NY US",13,10,13,14.7,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,511,147.3033639,164.4887564,122.2117932,213.0361379
6853,41889,"ROCHESTER GREATER INTERNATIONAL, NY US",14,10,13,14.9,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,349,102.5072679,114.4664492,85.1703668,148.3772442
6854,41890,"ROCHESTER GREATER INTERNATIONAL, NY US",15,10,13,14.8,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,273,80.9449641,90.38854325,67.29972198,117.2121499
6855,41891,"ROCHESTER GREATER INTERNATIONAL, NY US",16,10,13,14.4,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,159,47.8544049,53.4374188,39.82629168,69.33527558
6856,41892,"ROCHESTER GREATER INTERNATIONAL, NY US",17,10,13,13.3,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,40,12.2574,13.68743,10.211185,17.769837
6857,41893,"ROCHESTER GREATER INTERNATIONAL, NY US",18,10,13,11.9,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,3,0.9281151,1.036395195,0.773410603,1.345747809
6858,41894,"ROCHESTER GREATER INTERNATIONAL, NY US",19,10,13,11.1,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
6859,41895,"ROCHESTER GREATER INTERNATIONAL, NY US",20,10,13,10.3,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6860,41896,"ROCHESTER GREATER INTERNATIONAL, NY US",21,10,13,9.8,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6861,41897,"ROCHESTER GREATER INTERNATIONAL, NY US",22,10,13,9.4,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6862,41898,"ROCHESTER GREATER INTERNATIONAL, NY US",23,10,13,9.1,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
6863,41899,"ROCHESTER GREATER INTERNATIONAL, NY US",24,10,14,8.7,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6864,41900,"ROCHESTER GREATER INTERNATIONAL, NY US",1,10,14,8.6,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
6865,41901,"ROCHESTER GREATER INTERNATIONAL, NY US",2,10,14,8.3,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
6866,41902,"ROCHESTER GREATER INTERNATIONAL, NY US",3,10,14,8.1,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
6867,41903,"ROCHESTER GREATER INTERNATIONAL, NY US",4,10,14,7.9,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6868,41904,"ROCHESTER GREATER INTERNATIONAL, NY US",5,10,14,7.9,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6869,41905,"ROCHESTER GREATER INTERNATIONAL, NY US",6,10,14,7.8,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
6870,41906,"ROCHESTER GREATER INTERNATIONAL, NY US",7,10,14,7.8,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,12,3.7662336,4.20562752,3.13822965,5.46073335
6871,41907,"ROCHESTER GREATER INTERNATIONAL, NY US",8,10,14,9.2,3.7,25.99306584,26.58601174,56.66018179,37.25828755,6.333785767,304.8257352,162,49.7258676,55.52721882,41.38384871,72.04685434
6872,41908,"ROCHESTER GREATER INTERNATIONAL, NY US",9,10,14,10.7,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,382,113.6346096,126.8919807,94.39317171,164.4607338
6873,41909,"ROCHESTER GREATER INTERNATIONAL, NY US",10,10,14,12.1,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,565,163.5174975,182.5945389,135.603187,236.4234149
6874,41910,"ROCHESTER GREATER INTERNATIONAL, NY US",11,10,14,13.2,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,651,185.6039409,207.257734,153.7918881,268.2269913
6875,41911,"ROCHESTER GREATER INTERNATIONAL, NY US",12,10,14,14,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,684,193.5799344,216.1642601,160.3472729,279.6987577
6876,41912,"ROCHESTER GREATER INTERNATIONAL, NY US",13,10,14,14.4,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,655,185.7327825,207.4016071,153.8884326,268.4027335
6877,41913,"ROCHESTER GREATER INTERNATIONAL, NY US",14,10,14,14.6,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,566,162.1314924,181.0468332,134.4458394,234.411309
6878,41914,"ROCHESTER GREATER INTERNATIONAL, NY US",15,10,14,14.5,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,430,125.27706,139.892717,104.0144603,181.2596334
6879,41915,"ROCHESTER GREATER INTERNATIONAL, NY US",16,10,14,14.1,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,259,77.1333339,86.13222286,64.1387948,111.7010805
6880,41916,"ROCHESTER GREATER INTERNATIONAL, NY US",17,10,14,12.9,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,88,26.8592016,29.99277512,22.3666234,38.9294202
6881,41917,"ROCHESTER GREATER INTERNATIONAL, NY US",18,10,14,11.6,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,4,1.2387504,1.38327128,1.03225885,1.79615415
6882,41918,"ROCHESTER GREATER INTERNATIONAL, NY US",19,10,14,10.8,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
6883,41919,"ROCHESTER GREATER INTERNATIONAL, NY US",20,10,14,10.1,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6884,41920,"ROCHESTER GREATER INTERNATIONAL, NY US",21,10,14,9.6,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6885,41921,"ROCHESTER GREATER INTERNATIONAL, NY US",22,10,14,9.3,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6886,41922,"ROCHESTER GREATER INTERNATIONAL, NY US",23,10,14,8.9,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
6887,41923,"ROCHESTER GREATER INTERNATIONAL, NY US",24,10,15,8.5,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6888,41924,"ROCHESTER GREATER INTERNATIONAL, NY US",1,10,15,8.3,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
6889,41925,"ROCHESTER GREATER INTERNATIONAL, NY US",2,10,15,8.2,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
6890,41926,"ROCHESTER GREATER INTERNATIONAL, NY US",3,10,15,7.9,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
6891,41927,"ROCHESTER GREATER INTERNATIONAL, NY US",4,10,15,7.8,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6892,41928,"ROCHESTER GREATER INTERNATIONAL, NY US",5,10,15,7.8,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6893,41929,"ROCHESTER GREATER INTERNATIONAL, NY US",6,10,15,7.6,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
6894,41930,"ROCHESTER GREATER INTERNATIONAL, NY US",7,10,15,7.6,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,43,13.4589441,15.02915424,11.21195585,19.51154791
6895,41931,"ROCHESTER GREATER INTERNATIONAL, NY US",8,10,15,8.9,3.7,25.99306584,26.58601174,56.66018179,37.25828755,6.333785767,304.8257352,223,68.0506131,75.9898513,56.60581198,98.56793243
6896,41932,"ROCHESTER GREATER INTERNATIONAL, NY US",9,10,15,10.4,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,396,117.7436304,131.4803873,97.79478885,170.3957162
6897,41933,"ROCHESTER GREATER INTERNATIONAL, NY US",10,10,15,11.7,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,532,154.8321096,172.8958557,128.4403677,223.9063712
6898,41934,"ROCHESTER GREATER INTERNATIONAL, NY US",11,10,15,12.9,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,638,182.4126216,203.6940941,151.1671737,263.6351136
6899,41935,"ROCHESTER GREATER INTERNATIONAL, NY US",12,10,15,13.7,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,615,175.7574675,196.2625054,145.6809213,254.0462545
6900,41936,"ROCHESTER GREATER INTERNATIONAL, NY US",13,10,15,14.1,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,604,172.5643704,192.6968803,143.0477889,249.4446992
6901,41937,"ROCHESTER GREATER INTERNATIONAL, NY US",14,10,15,14.2,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,532,153.2760096,171.1582107,127.1436177,221.6500262
6902,41938,"ROCHESTER GREATER INTERNATIONAL, NY US",15,10,15,14.2,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,406,118.7693724,132.6257992,98.63295741,171.8660346
6903,41939,"ROCHESTER GREATER INTERNATIONAL, NY US",16,10,15,13.7,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,259,77.2545459,86.26757626,64.2398048,111.8768379
6904,41940,"ROCHESTER GREATER INTERNATIONAL, NY US",17,10,15,12.6,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,84,25.6796064,28.67556048,21.38505285,37.22046615
6905,41941,"ROCHESTER GREATER INTERNATIONAL, NY US",18,10,15,11.3,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,3,0.9302211,1.038746895,0.775165603,1.348801509
6906,41942,"ROCHESTER GREATER INTERNATIONAL, NY US",19,10,15,10.5,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
6907,41943,"ROCHESTER GREATER INTERNATIONAL, NY US",20,10,15,9.8,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6908,41944,"ROCHESTER GREATER INTERNATIONAL, NY US",21,10,15,9.4,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6909,41945,"ROCHESTER GREATER INTERNATIONAL, NY US",22,10,15,9.1,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6910,41946,"ROCHESTER GREATER INTERNATIONAL, NY US",23,10,15,8.7,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
6911,41947,"ROCHESTER GREATER INTERNATIONAL, NY US",24,10,16,8.3,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6912,41948,"ROCHESTER GREATER INTERNATIONAL, NY US",1,10,16,8.1,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
6913,41949,"ROCHESTER GREATER INTERNATIONAL, NY US",2,10,16,7.9,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
6914,41950,"ROCHESTER GREATER INTERNATIONAL, NY US",3,10,16,7.8,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
6915,41951,"ROCHESTER GREATER INTERNATIONAL, NY US",4,10,16,7.6,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6916,41952,"ROCHESTER GREATER INTERNATIONAL, NY US",5,10,16,7.6,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6917,41953,"ROCHESTER GREATER INTERNATIONAL, NY US",6,10,16,7.5,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
6918,41954,"ROCHESTER GREATER INTERNATIONAL, NY US",7,10,16,7.4,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,37,11.5974021,12.95043235,9.661665353,16.81332991
6919,41955,"ROCHESTER GREATER INTERNATIONAL, NY US",8,10,16,8.7,3.7,25.99306584,26.58601174,56.66018179,37.25828755,6.333785767,304.8257352,185,56.7445875,63.36478937,47.21624633,82.20707348
6920,41956,"ROCHESTER GREATER INTERNATIONAL, NY US",9,10,16,10.2,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,263,79.4877261,88.76129415,66.09646223,115.1105213
6921,41957,"ROCHESTER GREATER INTERNATIONAL, NY US",10,10,16,11.4,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,288,86.3865216,96.46494912,71.8169184,125.0845632
6922,41958,"ROCHESTER GREATER INTERNATIONAL, NY US",11,10,16,12.6,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,373,110.2460061,123.1080401,91.58341385,159.5616684
6923,41959,"ROCHESTER GREATER INTERNATIONAL, NY US",12,10,16,13.4,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,305,90.5900325,101.1588696,75.29895758,131.158276
6924,41960,"ROCHESTER GREATER INTERNATIONAL, NY US",13,10,16,13.8,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,180,54.16848,60.488136,45.07327125,78.47558775
6925,41961,"ROCHESTER GREATER INTERNATIONAL, NY US",14,10,16,13.9,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,81,24.6478059,27.52338325,20.52624468,35.72540513
6926,41962,"ROCHESTER GREATER INTERNATIONAL, NY US",15,10,16,13.8,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,36,11.0156544,12.30081408,9.17702685,15.96995055
6927,41963,"ROCHESTER GREATER INTERNATIONAL, NY US",16,10,16,13.4,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,12,3.6876096,4.11783072,3.07270965,5.34672855
6928,41964,"ROCHESTER GREATER INTERNATIONAL, NY US",17,10,16,12.4,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,4,1.2350064,1.37909048,1.02913885,1.79072535
6929,41965,"ROCHESTER GREATER INTERNATIONAL, NY US",18,10,16,11.1,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,0,0,0,0,0
6930,41966,"ROCHESTER GREATER INTERNATIONAL, NY US",19,10,16,10.3,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
6931,41967,"ROCHESTER GREATER INTERNATIONAL, NY US",20,10,16,9.6,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6932,41968,"ROCHESTER GREATER INTERNATIONAL, NY US",21,10,16,9.2,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6933,41969,"ROCHESTER GREATER INTERNATIONAL, NY US",22,10,16,8.8,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
6934,41970,"ROCHESTER GREATER INTERNATIONAL, NY US",23,10,16,8.4,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
6935,41971,"ROCHESTER GREATER INTERNATIONAL, NY US",24,10,17,8.1,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6936,41972,"ROCHESTER GREATER INTERNATIONAL, NY US",1,10,17,7.9,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
6937,41973,"ROCHESTER GREATER INTERNATIONAL, NY US",2,10,17,7.7,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
6938,41974,"ROCHESTER GREATER INTERNATIONAL, NY US",3,10,17,7.6,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
6939,41975,"ROCHESTER GREATER INTERNATIONAL, NY US",4,10,17,7.4,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6940,41976,"ROCHESTER GREATER INTERNATIONAL, NY US",5,10,17,7.4,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6941,41977,"ROCHESTER GREATER INTERNATIONAL, NY US",6,10,17,7.3,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
6942,41978,"ROCHESTER GREATER INTERNATIONAL, NY US",7,10,17,7.2,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,3,0.9446121,1.054816845,0.787158103,1.369668459
6943,41979,"ROCHESTER GREATER INTERNATIONAL, NY US",8,10,17,8.5,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,17,5.3185911,5.939093395,4.431560478,7.711344234
6944,41980,"ROCHESTER GREATER INTERNATIONAL, NY US",9,10,17,10,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,64,19.8050304,22.11561728,16.4957056,28.708608
6945,41981,"ROCHESTER GREATER INTERNATIONAL, NY US",10,10,17,11.3,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,85,26.1116175,29.15797288,21.74471195,37.84652386
6946,41982,"ROCHESTER GREATER INTERNATIONAL, NY US",11,10,17,12.4,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,136,41.3601024,46.18544768,34.4284306,59.9329254
6947,41983,"ROCHESTER GREATER INTERNATIONAL, NY US",12,10,17,13.2,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,188,56.6551536,63.26492152,47.13939965,82.07502135
6948,41984,"ROCHESTER GREATER INTERNATIONAL, NY US",13,10,17,13.7,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,149,45.0190239,50.27124335,37.46985555,65.23050466
6949,41985,"ROCHESTER GREATER INTERNATIONAL, NY US",14,10,17,13.8,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,88,26.7665376,29.88930032,22.2894034,38.7950574
6950,41986,"ROCHESTER GREATER INTERNATIONAL, NY US",15,10,17,13.7,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,96,29.1841344,32.58895008,24.3010176,42.2974512
6951,41987,"ROCHESTER GREATER INTERNATIONAL, NY US",16,10,17,13.3,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,57,17.4327831,19.4666078,14.52058773,25.27064558
6952,41988,"ROCHESTER GREATER INTERNATIONAL, NY US",17,10,17,12.2,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,15,4.6289925,5.169041625,3.857027578,6.711561984
6953,41989,"ROCHESTER GREATER INTERNATIONAL, NY US",18,10,17,10.9,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,1,0.3106119,0.346849955,0.258841178,0.450385134
6954,41990,"ROCHESTER GREATER INTERNATIONAL, NY US",19,10,17,10.1,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
6955,41991,"ROCHESTER GREATER INTERNATIONAL, NY US",20,10,17,9.4,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
6956,41992,"ROCHESTER GREATER INTERNATIONAL, NY US",21,10,17,9,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
6957,41993,"ROCHESTER GREATER INTERNATIONAL, NY US",22,10,17,8.7,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6958,41994,"ROCHESTER GREATER INTERNATIONAL, NY US",23,10,17,8.3,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6959,41995,"ROCHESTER GREATER INTERNATIONAL, NY US",24,10,18,7.9,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6960,41996,"ROCHESTER GREATER INTERNATIONAL, NY US",1,10,18,7.8,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
6961,41997,"ROCHESTER GREATER INTERNATIONAL, NY US",2,10,18,7.6,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6962,41998,"ROCHESTER GREATER INTERNATIONAL, NY US",3,10,18,7.4,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
6963,41999,"ROCHESTER GREATER INTERNATIONAL, NY US",4,10,18,7.3,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
6964,42000,"ROCHESTER GREATER INTERNATIONAL, NY US",5,10,18,7.3,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
6965,42001,"ROCHESTER GREATER INTERNATIONAL, NY US",6,10,18,7.2,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
6966,42002,"ROCHESTER GREATER INTERNATIONAL, NY US",7,10,18,7.1,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,22,6.9150576,7.72181432,5.761545213,10.02580714
