,Unnamed: 0,name,time,month,day,hourly_temperature(nyc),hourly_wind_speed(nyc),AWT26_Power(nyc),AWP_200_Power(nyc),D2CF_200_Power(nyc),AN_Bonus_150/30_Power(nyc),Aria_20_Power(nyc),WWD-1_D64_Power(nyc),solar(nyc),Solar_AllMax(nyc),Solar_TrinaSolar(nyc),Solar_Mitsubishi(nyc),Solar_FirstSolar(nyc)
4554,4554,"LA GUARDIA AIRPORT, NY US",19,7,9,26.2,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,117,33.7707981,37.71072455,28.11396985,48.93862801
4555,4555,"LA GUARDIA AIRPORT, NY US",20,7,9,25.3,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,9,2.6413479,2.949505155,2.200955428,3.829782684
4556,4556,"LA GUARDIA AIRPORT, NY US",21,7,9,24.9,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
4557,4557,"LA GUARDIA AIRPORT, NY US",22,7,9,24.4,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
4558,4558,"LA GUARDIA AIRPORT, NY US",23,7,9,23.9,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
4559,4559,"LA GUARDIA AIRPORT, NY US",24,7,10,23.4,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
4560,4560,"LA GUARDIA AIRPORT, NY US",1,7,10,23.2,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,0,0,0,0,0
4561,4561,"LA GUARDIA AIRPORT, NY US",2,7,10,22.8,3.7,25.99306584,26.58601174,56.66018179,37.25828755,6.333785767,304.8257352,0,0,0,0,0
4562,4562,"LA GUARDIA AIRPORT, NY US",3,7,10,22.4,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,0,0,0,0,0
4563,4563,"LA GUARDIA AIRPORT, NY US",4,7,10,22.1,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
4564,4564,"LA GUARDIA AIRPORT, NY US",5,7,10,21.9,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,7,2.0827191,2.325702995,1.735497728,3.019838784
4565,4565,"LA GUARDIA AIRPORT, NY US",6,7,10,22.3,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,75,22.1007375,24.67915688,18.40562695,32.03414086
4566,4566,"LA GUARDIA AIRPORT, NY US",7,7,10,22.9,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,221,63.8358279,71.28334116,53.0953308,92.45837701
4567,4567,"LA GUARDIA AIRPORT, NY US",8,7,10,23.9,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,414,116.2949184,129.8626589,96.55732091,168.264165
4568,4568,"LA GUARDIA AIRPORT, NY US",9,7,10,24.9,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,600,163.9242,183.04869,135.857625,236.926665
4569,4569,"LA GUARDIA AIRPORT, NY US",10,7,10,25.9,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,752,200.5597536,223.9583915,165.9614744,289.6124208
4570,4570,"LA GUARDIA AIRPORT, NY US",11,7,10,26.9,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,851,223.0104219,249.0283045,184.3415643,321.829353
4571,4571,"LA GUARDIA AIRPORT, NY US",12,7,10,27.6,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,905,234.7049625,262.0872081,193.8905513,338.5853507
4572,4572,"LA GUARDIA AIRPORT, NY US",13,7,10,28.1,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,844,220.1984184,245.8882339,182.0228108,317.7771092
4573,4573,"LA GUARDIA AIRPORT, NY US",14,7,10,28.3,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,752,198.4481376,221.6004203,164.2017944,286.5505776
4574,4574,"LA GUARDIA AIRPORT, NY US",15,7,10,28.3,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,635,170.1803175,190.0346879,140.9814995,245.9063714
4575,4575,"LA GUARDIA AIRPORT, NY US",16,7,10,28.1,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,571,154.4445939,172.4631299,128.0283121,223.2532505
4576,4576,"LA GUARDIA AIRPORT, NY US",17,7,10,27.6,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,400,110.8272,123.75704,92.0245,160.36014
4577,4577,"LA GUARDIA AIRPORT, NY US",18,7,10,26.9,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,227,64.4587611,71.9789499,53.6088726,93.35592991
4578,4578,"LA GUARDIA AIRPORT, NY US",19,7,10,26.3,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,83,24.0464031,26.8518168,20.0243961,34.85267551
4579,4579,"LA GUARDIA AIRPORT, NY US",20,7,10,25.5,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,8,2.3462736,2.62000552,1.9550954,3.401961
4580,4580,"LA GUARDIA AIRPORT, NY US",21,7,10,25.1,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
4581,4581,"LA GUARDIA AIRPORT, NY US",22,7,10,24.7,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
4582,4582,"LA GUARDIA AIRPORT, NY US",23,7,10,24.1,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
4583,4583,"LA GUARDIA AIRPORT, NY US",24,7,11,23.6,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
4584,4584,"LA GUARDIA AIRPORT, NY US",1,7,11,23.3,3.7,25.99306584,26.58601174,56.66018179,37.25828755,6.333785767,304.8257352,0,0,0,0,0
4585,4585,"LA GUARDIA AIRPORT, NY US",2,7,11,22.9,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
4586,4586,"LA GUARDIA AIRPORT, NY US",3,7,11,22.6,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,0,0,0,0,0
4587,4587,"LA GUARDIA AIRPORT, NY US",4,7,11,22.3,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
4588,4588,"LA GUARDIA AIRPORT, NY US",5,7,11,22.2,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,6,1.7832924,1.99134318,1.486002413,2.585697638
4589,4589,"LA GUARDIA AIRPORT, NY US",6,7,11,22.5,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,89,26.1616479,29.21384016,21.78496193,37.91759198
4590,4590,"LA GUARDIA AIRPORT, NY US",7,7,11,23.1,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,212,61.2535416,68.39978812,50.95149965,88.72232595
4591,4591,"LA GUARDIA AIRPORT, NY US",8,7,11,24.2,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,379,106.7957949,119.2553043,88.69888955,154.5492939
4592,4592,"LA GUARDIA AIRPORT, NY US",9,7,11,25.1,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,330,93.2085,104.082825,77.44812281,134.9213889
4593,4593,"LA GUARDIA AIRPORT, NY US",10,7,11,26.1,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,430,119.4411,133.375895,99.15116031,172.7974914
4594,4594,"LA GUARDIA AIRPORT, NY US",11,7,11,27.1,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,732,194.7118536,217.4282365,161.1497177,281.195906
4595,4595,"LA GUARDIA AIRPORT, NY US",12,7,11,27.8,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,859,223.9611429,250.0899429,185.1054886,323.1788883
4596,4596,"LA GUARDIA AIRPORT, NY US",13,7,11,28.3,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,726,192.2494464,214.6785485,159.1158364,277.6439667
4597,4597,"LA GUARDIA AIRPORT, NY US",14,7,11,28.6,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,371,102.7357989,114.7216421,85.3279908,148.6750235
4598,4598,"LA GUARDIA AIRPORT, NY US",15,7,11,28.5,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,374,103.5709224,115.6541967,86.01929641,149.8812129
4599,4599,"LA GUARDIA AIRPORT, NY US",16,7,11,28.3,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,223,62.9889591,70.337671,52.38776698,91.22853413
4600,4600,"LA GUARDIA AIRPORT, NY US",17,7,11,27.8,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,152,43.4018976,48.46545232,36.1203794,62.8837566
4601,4601,"LA GUARDIA AIRPORT, NY US",18,7,11,27.2,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,60,17.3682,19.39449,14.46604125,25.17625575
4602,4602,"LA GUARDIA AIRPORT, NY US",19,7,11,26.5,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,25,7.2879375,8.138196875,6.071986328,10.56618398
4603,4603,"LA GUARDIA AIRPORT, NY US",20,7,11,25.7,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,3,0.8796771,0.982306095,0.733045603,1.275512709
4604,4604,"LA GUARDIA AIRPORT, NY US",21,7,11,25.3,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
4605,4605,"LA GUARDIA AIRPORT, NY US",22,7,11,24.8,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
4606,4606,"LA GUARDIA AIRPORT, NY US",23,7,11,24.3,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
4607,4607,"LA GUARDIA AIRPORT, NY US",24,7,12,23.7,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
4608,4608,"LA GUARDIA AIRPORT, NY US",1,7,12,23.5,3.7,25.99306584,26.58601174,56.66018179,37.25828755,6.333785767,304.8257352,0,0,0,0,0
4609,4609,"LA GUARDIA AIRPORT, NY US",2,7,12,23.1,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
4610,4610,"LA GUARDIA AIRPORT, NY US",3,7,12,22.7,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
4611,4611,"LA GUARDIA AIRPORT, NY US",4,7,12,22.4,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
4612,4612,"LA GUARDIA AIRPORT, NY US",5,7,12,22.3,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,5,1.4856675,1.658995375,1.238004453,2.154164859
4613,4613,"LA GUARDIA AIRPORT, NY US",6,7,12,22.6,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,35,10.3505325,11.55809462,8.622905703,15.00567436
4614,4614,"LA GUARDIA AIRPORT, NY US",7,7,12,23.2,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,114,33.3170244,37.20401058,27.73726091,48.28212574
4615,4615,"LA GUARDIA AIRPORT, NY US",8,7,12,24.3,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,272,77.6347296,86.69211472,64.5423224,112.4134656
4616,4616,"LA GUARDIA AIRPORT, NY US",9,7,12,25.2,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,578,158.1570996,176.6087612,131.1054027,228.6193275
4617,4617,"LA GUARDIA AIRPORT, NY US",10,7,12,26.2,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,329,92.5141749,103.3074953,76.87088393,133.916015
4618,4618,"LA GUARDIA AIRPORT, NY US",11,7,12,27.2,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,665,178.3759425,199.1864691,147.7303838,257.7073232
4619,4619,"LA GUARDIA AIRPORT, NY US",12,7,12,27.9,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,838,219.0056016,244.5562551,181.0497062,316.0689261
4620,4620,"LA GUARDIA AIRPORT, NY US",13,7,12,28.4,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,302,84.4306836,94.28093002,70.16993971,122.2310817
4621,4621,"LA GUARDIA AIRPORT, NY US",14,7,12,28.6,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,479,130.8269229,146.0900639,108.5470627,189.2124799
4622,4622,"LA GUARDIA AIRPORT, NY US",15,7,12,28.6,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,486,132.6193884,148.0916504,110.0267884,191.79723
4623,4623,"LA GUARDIA AIRPORT, NY US",16,7,12,28.3,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,344,95.7058224,106.8715017,79.5096746,138.5224962
4624,4624,"LA GUARDIA AIRPORT, NY US",17,7,12,27.7,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,431,118.8969099,132.7682161,98.69588468,172.0065899
4625,4625,"LA GUARDIA AIRPORT, NY US",18,7,12,27.2,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,111,31.9324689,35.65792361,26.58486318,46.27595168
4626,4626,"LA GUARDIA AIRPORT, NY US",19,7,12,26.6,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,30,8.73675,9.7560375,7.278760313,12.66637894
4627,4627,"LA GUARDIA AIRPORT, NY US",20,7,12,25.7,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,6,1.7587224,1.96390668,1.465527413,2.550071138
4628,4628,"LA GUARDIA AIRPORT, NY US",21,7,12,25.3,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
4629,4629,"LA GUARDIA AIRPORT, NY US",22,7,12,24.8,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
4630,4630,"LA GUARDIA AIRPORT, NY US",23,7,12,24.3,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,0,0,0,0,0
4631,4631,"LA GUARDIA AIRPORT, NY US",24,7,13,23.7,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
4632,4632,"LA GUARDIA AIRPORT, NY US",1,7,13,23.5,3.7,25.99306584,26.58601174,56.66018179,37.25828755,6.333785767,304.8257352,0,0,0,0,0
4633,4633,"LA GUARDIA AIRPORT, NY US",2,7,13,23.1,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
4634,4634,"LA GUARDIA AIRPORT, NY US",3,7,13,22.8,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
4635,4635,"LA GUARDIA AIRPORT, NY US",4,7,13,22.4,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
4636,4636,"LA GUARDIA AIRPORT, NY US",5,7,13,22.3,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,6,1.7825904,1.99055928,1.485417413,2.584679738
4637,4637,"LA GUARDIA AIRPORT, NY US",6,7,13,22.7,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,105,30.7813275,34.37248238,25.62826383,44.60954498
4638,4638,"LA GUARDIA AIRPORT, NY US",7,7,13,23.3,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,290,82.9284,92.60338,68.93275531,120.0678354
4639,4639,"LA GUARDIA AIRPORT, NY US",8,7,13,24.3,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,484,134.5426104,150.2392483,111.6334929,194.590016
4640,4640,"LA GUARDIA AIRPORT, NY US",9,7,13,25.2,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,649,175.9673289,196.4968506,145.7667649,254.2594175
4641,4641,"LA GUARDIA AIRPORT, NY US",10,7,13,26.2,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,633,171.2440341,191.2225047,141.8731842,247.4541383
4642,4642,"LA GUARDIA AIRPORT, NY US",11,7,13,27.2,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,903,234.6722721,262.0507038,193.8708012,338.5456178
4643,4643,"LA GUARDIA AIRPORT, NY US",12,7,13,27.9,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,998,255.2157456,284.9909159,210.6161922,367.9506801
4644,4644,"LA GUARDIA AIRPORT, NY US",13,7,13,28.4,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,954,244.8790164,273.448235,202.1802004,353.144559
4645,4645,"LA GUARDIA AIRPORT, NY US",14,7,13,28.6,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,840,218.78136,244.305852,180.855885,315.736659
4646,4646,"LA GUARDIA AIRPORT, NY US",15,7,13,28.6,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,781,205.0319469,228.9523407,169.5961928,296.0028245
4647,4647,"LA GUARDIA AIRPORT, NY US",16,7,13,28.4,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,636,170.3515824,190.2259337,141.1215869,246.1520102
4648,4648,"LA GUARDIA AIRPORT, NY US",17,7,13,27.8,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,465,127.6669125,142.5613856,105.9411026,184.658491
4649,4649,"LA GUARDIA AIRPORT, NY US",18,7,13,27.2,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,281,79.1613249,88.39681281,65.80417343,114.6164744
4650,4650,"LA GUARDIA AIRPORT, NY US",19,7,13,26.6,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,107,30.8718861,34.47360615,25.70285085,44.73995581
4651,4651,"LA GUARDIA AIRPORT, NY US",20,7,13,25.8,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,6,1.7580204,1.96312278,1.464942413,2.549053238
4652,4652,"LA GUARDIA AIRPORT, NY US",21,7,13,25.3,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
4653,4653,"LA GUARDIA AIRPORT, NY US",22,7,13,24.9,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
4654,4654,"LA GUARDIA AIRPORT, NY US",23,7,13,24.4,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,0,0,0,0,0
4655,4655,"LA GUARDIA AIRPORT, NY US",24,7,14,23.8,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
4656,4656,"LA GUARDIA AIRPORT, NY US",1,7,14,23.6,3.7,25.99306584,26.58601174,56.66018179,37.25828755,6.333785767,304.8257352,0,0,0,0,0
4657,4657,"LA GUARDIA AIRPORT, NY US",2,7,14,23.2,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
4658,4658,"LA GUARDIA AIRPORT, NY US",3,7,14,22.9,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
4659,4659,"LA GUARDIA AIRPORT, NY US",4,7,14,22.6,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
4660,4660,"LA GUARDIA AIRPORT, NY US",5,7,14,22.4,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,6,1.7818884,1.98977538,1.484832412,2.583661838
4661,4661,"LA GUARDIA AIRPORT, NY US",6,7,14,22.8,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,96,28.1620224,31.44759168,23.4492576,40.8153888
4662,4662,"LA GUARDIA AIRPORT, NY US",7,7,14,23.4,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,295,84.2719125,94.10363563,70.04628883,122.0097257
4663,4663,"LA GUARDIA AIRPORT, NY US",8,7,14,24.4,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,486,135.0075924,150.7584782,112.0169584,195.2601258
4664,4664,"LA GUARDIA AIRPORT, NY US",9,7,14,25.3,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,660,178.61778,199.456521,147.9456413,258.0720368
4665,4665,"LA GUARDIA AIRPORT, NY US",10,7,14,26.3,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,787,208.5591711,232.8910744,172.5160541,301.0973487
4666,4666,"LA GUARDIA AIRPORT, NY US",11,7,14,27.3,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,769,203.3751999,227.1023066,168.2541072,293.6399849
4667,4667,"LA GUARDIA AIRPORT, NY US",12,7,14,28,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,978,250.6733316,279.9185536,206.9127277,361.4479869
4668,4668,"LA GUARDIA AIRPORT, NY US",13,7,14,28.4,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,859,223.3581249,249.4165728,184.6029736,322.3045122
4669,4669,"LA GUARDIA AIRPORT, NY US",14,7,14,28.7,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,739,195.0088719,217.759907,161.3758988,281.6047464
4670,4670,"LA GUARDIA AIRPORT, NY US",15,7,14,28.7,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,565,152.5440675,170.3408754,126.458662,220.5119414
4671,4671,"LA GUARDIA AIRPORT, NY US",16,7,14,28.4,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,543,147.2141961,164.3891856,122.0676065,212.8353202
4672,4672,"LA GUARDIA AIRPORT, NY US",17,7,14,27.8,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,323,90.2903541,100.8242287,75.0258051,130.6997708
4673,4673,"LA GUARDIA AIRPORT, NY US",18,7,14,27.3,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,269,75.8625999,84.71323656,63.0689103,109.8473193
4674,4674,"LA GUARDIA AIRPORT, NY US",19,7,14,26.6,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,114,32.8635324,36.69761118,27.35935091,47.62456234
4675,4675,"LA GUARDIA AIRPORT, NY US",20,7,14,25.8,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,6,1.7580204,1.96312278,1.464942413,2.549053238
4676,4676,"LA GUARDIA AIRPORT, NY US",21,7,14,25.4,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
4677,4677,"LA GUARDIA AIRPORT, NY US",22,7,14,24.9,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
4678,4678,"LA GUARDIA AIRPORT, NY US",23,7,14,24.4,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,0,0,0,0,0
4679,4679,"LA GUARDIA AIRPORT, NY US",24,7,15,23.8,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
4680,4680,"LA GUARDIA AIRPORT, NY US",1,7,15,23.7,3.7,25.99306584,26.58601174,56.66018179,37.25828755,6.333785767,304.8257352,0,0,0,0,0
4681,4681,"LA GUARDIA AIRPORT, NY US",2,7,15,23.3,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
4682,4682,"LA GUARDIA AIRPORT, NY US",3,7,15,22.9,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,0,0,0,0,0
4683,4683,"LA GUARDIA AIRPORT, NY US",4,7,15,22.6,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
4684,4684,"LA GUARDIA AIRPORT, NY US",5,7,15,22.4,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,5,1.4850825,1.658342125,1.237516953,2.153316609
4685,4685,"LA GUARDIA AIRPORT, NY US",6,7,15,22.8,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,88,25.8398976,28.85455232,21.5172034,37.4514294
4686,4686,"LA GUARDIA AIRPORT, NY US",7,7,15,23.4,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,298,85.0975356,95.02558142,70.73062221,123.2031066
4687,4687,"LA GUARDIA AIRPORT, NY US",8,7,15,24.4,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,479,133.1807289,148.7184806,110.5085677,192.6254986
4688,4688,"LA GUARDIA AIRPORT, NY US",9,7,15,25.3,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,677,182.8145751,204.1429422,151.3958789,264.10919
4689,4689,"LA GUARDIA AIRPORT, NY US",10,7,15,26.3,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,802,212.1119976,236.8583973,175.4273597,306.198402
